Species Name,Longitudes,latitudes,month ,year,ERSST value
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.25,68.75,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',0.75,68.25,7,1986,9.17
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',5.25,68.25,8,1983,9.97
'Coccolithus pelagicus',0.25,67.75,5,1904,5.76
'Coccolithus pelagicus',0.25,67.75,5,1904,5.76
'Coccolithus pelagicus',0.25,67.75,5,1904,5.76
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',1.25,67.75,8,1985,10.25
'Coccolithus pelagicus',2.25,67.75,5,1904,6.13
'Coccolithus pelagicus',2.25,67.75,5,1904,6.13
'Coccolithus pelagicus',4.75,67.75,5,1904,6.29
'Coccolithus pelagicus',4.75,67.75,5,1904,6.29
'Coccolithus pelagicus',7.75,67.75,5,1904,6.48
'Coccolithus pelagicus',7.75,67.75,5,1904,6.48
'Coccolithus pelagicus',7.75,67.75,5,1904,6.48
'Coccolithus pelagicus',12.25,67.75,5,1904,6.26
'Coccolithus pelagicus',12.25,67.75,5,1904,6.26
'Coccolithus pelagicus',12.25,67.75,5,1904,6.26
'Coccolithus pelagicus',12.25,67.75,5,1904,6.26
'Coccolithus pelagicus',1.75,67.25,5,1904,6.13
'Coccolithus pelagicus',1.75,67.25,5,1904,6.13
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',2.75,67.25,7,1986,9.35
'Coccolithus pelagicus',4.25,67.25,5,1904,6.29
'Coccolithus pelagicus',4.25,67.25,5,1904,6.29
'Coccolithus pelagicus',6.25,67.25,5,1904,6.43
'Coccolithus pelagicus',7.75,67.25,5,1904,6.48
'Coccolithus pelagicus',9.25,67.25,5,1904,6.5
'Coccolithus pelagicus',9.75,67.25,5,1904,6.5
'Coccolithus pelagicus',9.75,67.25,5,1904,6.5
'Coccolithus pelagicus',11.25,66.75,5,1904,6.43
'Coccolithus pelagicus',-11.25,66.25,8,1903,7.92
'Coccolithus pelagicus',8.25,66.25,7,2011,12.05
'Coccolithus pelagicus',-6.25,65.75,5,2010,4.88
'Coccolithus pelagicus',-3.25,65.75,4,2011,4.7
'Coccolithus pelagicus',-3.25,65.75,5,2011,6.2
'Coccolithus pelagicus',-2.25,65.75,6,2011,8.37
'Coccolithus pelagicus',-0.75,65.75,7,2011,10.83
'Coccolithus pelagicus',1.75,65.75,6,2011,9.48
'Coccolithus pelagicus',1.75,65.75,7,2011,11.14
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',3.75,65.75,8,1991,11.74
'Coccolithus pelagicus',9.75,65.75,5,1904,6.86
'Coccolithus pelagicus',-6.25,65.25,5,1904,4.45
'Coccolithus pelagicus',-6.25,65.25,5,1904,4.45
'Coccolithus pelagicus',-6.25,65.25,5,1904,4.45
'Coccolithus pelagicus',2.25,65.25,5,1904,6.99
'Coccolithus pelagicus',2.25,65.25,5,1904,6.99
'Coccolithus pelagicus',2.25,65.25,5,1904,6.99
'Coccolithus pelagicus',4.25,65.25,5,1904,7.14
'Coccolithus pelagicus',4.25,65.25,5,1904,7.14
'Coccolithus pelagicus',4.75,65.25,5,1904,7.14
'Coccolithus pelagicus',4.75,65.25,5,1904,7.14
'Coccolithus pelagicus',4.75,65.25,5,1904,7.14
'Coccolithus pelagicus',6.25,65.25,5,1904,7.13
'Coccolithus pelagicus',6.25,65.25,5,1904,7.13
'Coccolithus pelagicus',6.25,65.25,5,1904,7.13
'Coccolithus pelagicus',8.25,65.25,5,1904,7.04
'Coccolithus pelagicus',8.25,65.25,5,1904,7.04
'Coccolithus pelagicus',8.25,65.25,5,1904,7.04
'Cochlodinium polykrikoides',-1.75,88.75,8,2001,-1.8
'Cochlodinium polykrikoides',3.75,88.75,8,2001,-1.8
'Cochlodinium polykrikoides',-9.25,88.25,8,2001,-1.8
'Cochlodinium polykrikoides',34.25,77.75,7,1999,2.08
'Cochlodinium polykrikoides',34.25,77.75,7,1999,2.08
'Cochlodinium polykrikoides',32.75,76.25,5,1998,0.86
'Cochlodinium polykrikoides',33.25,76.25,6,1999,2.5
'Cochlodinium polykrikoides',33.25,76.25,6,1999,2.5
'Cochlodinium polykrikoides',32.75,75.25,5,1998,0.86
'Cochlodinium polykrikoides',32.75,75.25,5,1998,0.86
'Cochlodinium polykrikoides',32.75,75.25,5,1998,0.86
'Cochlodinium polykrikoides',32.75,75.25,6,1999,2.63
'Cochlodinium polykrikoides',32.75,75.25,5,1998,0.86
'Cochlodinium polykrikoides',32.75,75.25,5,1998,0.86
'Cochlodinium polykrikoides',31.75,74.25,5,1998,3.45
'Cochlodinium polykrikoides',32.25,74.25,6,1999,4.88
'Cochlodinium polykrikoides',31.75,73.75,7,1999,6.69
'Cochlodinium polykrikoides',31.25,73.25,6,1999,4.88
'Cochlodinium polykrikoides',31.25,72.75,6,1999,5.9
'Corethron pennatum',39.25,81.75,10,1998,-1.8
'Corethron pennatum',14.75,75.25,5,2010,3.54
'Corethron pennatum',36.75,74.25,8,1904,6.27
'Corethron pennatum',20.25,73.75,7,1991,6.06
'Corethron pennatum',20.25,73.75,7,1991,6.06
'Corethron pennatum',29.25,73.75,10,1998,4.78
'Corethron pennatum',30.75,73.25,5,1993,3.73
'Corethron pennatum',42.75,73.25,2,1992,0.99
'Corethron pennatum',14.75,72.75,9,2010,9.13
'Corethron pennatum',14.75,72.75,9,2010,9.13
'Corethron pennatum',30.25,72.75,5,1993,4.71
'Corethron pennatum',30.25,72.75,5,1993,4.71
'Corethron pennatum',30.25,72.75,5,1993,4.71
'Corethron pennatum',33.25,72.75,8,1921,7.82
'Corethron pennatum',14.75,72.25,9,2010,9.13
'Corethron pennatum',19.25,71.75,7,2010,8.77
'Corethron pennatum',59.75,71.75,5,1996,-1.8
'Corethron pennatum',25.75,71.25,7,1991,7.95
'Corethron pennatum',33.25,71.25,8,1921,7.82
'Corethron pennatum',33.25,71.25,8,1921,7.82
'Corethron pennatum',33.25,70.75,8,1921,8.43
'Corethron pennatum',33.25,70.75,8,1921,8.43
'Corethron pennatum',58.75,70.75,5,1996,-1.61
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.25,70.25,6,1994,7.67
'Corethron pennatum',17.75,70.25,6,1994,7.67
'Corethron pennatum',17.75,70.25,6,1994,7.67
'Corethron pennatum',17.75,70.25,6,1994,7.67
'Corethron pennatum',17.75,70.25,7,1994,9.71
'Corethron pennatum',17.75,70.25,7,1994,9.71
'Corethron pennatum',18.75,70.25,6,1994,7.67
'Corethron pennatum',18.75,70.25,6,1994,7.67
'Corethron pennatum',18.75,70.25,6,1994,7.67
'Corethron pennatum',18.75,70.25,6,1994,7.67
'Corethron pennatum',18.75,70.25,6,1994,7.67
'Corethron pennatum',33.25,70.25,8,1921,8.43
'Corethron pennatum',33.25,70.25,8,1921,8.43
'Corethron pennatum',33.25,70.25,8,1921,8.43
'Corethron pennatum',30.75,69.75,7,1997,8.07
'Corethron pennatum',33.25,69.75,8,1921,8.43
'Corethron pennatum',33.25,69.75,8,1921,8.43
'Corethron pennatum',34.75,69.75,3,1956,2.73
'Corethron pennatum',40.75,69.75,1,1989,2.3
'Corethron pennatum',41.25,69.75,6,1986,3.7
'Corethron pennatum',41.75,69.75,6,1986,3.7
