Name,Date,Time,Species,TGB_number,Sample_ID,Replicate,Treatment,Light.lvl,RFU_raw,Notes
Tamara Layden,12/17/20,8:52,C. vulgaris,4,10,A,4,1,2294.97,
Tamara Layden,12/17/20,8:52,C. vulgaris,4,10,B,4,1,2372.74,
Tamara Layden,12/17/20,8:52,C. vulgaris,4,10,C,4,1,2161.75,
Tamara Layden,12/17/20,8:52,C. ovata,4,10,D,4,1,1419.15,
Tamara Layden,12/17/20,8:52,C. ovata,4,10,E,4,1,1657.75,
Tamara Layden,12/17/20,8:52,C. ovata,4,10,F,4,1,1647.2,
Tamara Layden,12/17/20,8:53,C. vulgaris,4,13,A,5,1,1422.88,
Tamara Layden,12/17/20,8:53,C. vulgaris,4,13,B,5,1,1251.27,
Tamara Layden,12/17/20,8:53,C. vulgaris,4,13,C,5,1,1568.5,
Tamara Layden,12/17/20,8:53,C. ovata,4,13,D,5,1,1003.89,
Tamara Layden,12/17/20,8:53,C. ovata,4,13,E,5,1,1157.4,
Tamara Layden,12/17/20,8:53,C. ovata,4,13,F,5,1,1534.27,
Tamara Layden,12/17/20,8:53,C. vulgaris,4,16,A,6,1,1357.64,
Tamara Layden,12/17/20,8:54,C. vulgaris,4,16,B,6,1,1196.76,
Tamara Layden,12/17/20,8:54,C. vulgaris,4,16,C,6,1,1578.06,
Tamara Layden,12/17/20,8:54,C. ovata,4,16,D,6,1,1212.95,
Tamara Layden,12/17/20,8:54,C. ovata,4,16,E,6,1,1558.99,
Tamara Layden,12/17/20,8:54,C. ovata,4,16,F,6,1,1342.62,
Tamara Layden,12/17/20,8:54,C. vulgaris,4,19,A,7,1,683.04,
Tamara Layden,12/17/20,8:54,C. vulgaris,4,19,B,7,1,575.11,
Tamara Layden,12/17/20,8:55,C. vulgaris,4,19,C,7,1,981.8,
Tamara Layden,12/17/20,8:55,C. ovata,4,19,D,7,1,1148.4,
Tamara Layden,12/17/20,8:55,C. ovata,4,19,E,7,1,1624.73,
Tamara Layden,12/17/20,8:55,C. ovata,4,19,F,7,1,972.38,
Tamara Layden,12/17/20,8:55,C. vulgaris,4,22,A,8,1,815.53,
Tamara Layden,12/17/20,8:55,C. vulgaris,4,22,B,8,1,1057.91,
Tamara Layden,12/17/20,8:55,C. vulgaris,4,22,C,8,1,831.95,
Tamara Layden,12/17/20,8:56,C. ovata,4,22,D,8,1,1368.9,
Tamara Layden,12/17/20,8:56,C. ovata,4,22,E,8,1,1433.31,
Tamara Layden,12/17/20,8:56,C. ovata,4,22,F,8,1,1437.92,
Tamara Layden,12/17/20,8:56,C. vulgaris,4,25,A,9,1,614.46,
Tamara Layden,12/17/20,8:56,C. vulgaris,4,25,B,9,1,702.86,
Tamara Layden,12/17/20,8:56,C. vulgaris,4,25,C,9,1,428.38,
Tamara Layden,12/17/20,8:56,C. ovata,4,25,D,9,1,634.02,
Tamara Layden,12/17/20,8:57,C. ovata,4,25,E,9,1,617.79,
Tamara Layden,12/17/20,8:57,C. ovata,4,25,F,9,1,484.27,
Tamara Layden,12/17/20,9:05,C. vulgaris,4,2,A,1,2,3749.34,
Tamara Layden,12/17/20,9:05,C. vulgaris,4,2,B,1,2,3646.19,
Tamara Layden,12/17/20,9:05,C. vulgaris,4,2,C,1,2,3635.46,
Tamara Layden,12/17/20,9:05,C. ovata,4,2,D,1,2,1058.24,
Tamara Layden,12/17/20,9:05,C. ovata,4,2,E,1,2,1025.15,
Tamara Layden,12/17/20,9:05,C. ovata,4,2,F,1,2,1142.31,
Tamara Layden,12/17/20,9:06,C. vulgaris,4,5,A,2,2,1480.84,
Tamara Layden,12/17/20,9:06,C. vulgaris,4,5,B,2,2,1523.49,
Tamara Layden,12/17/20,9:06,C. vulgaris,4,5,C,2,2,1490.67,
Tamara Layden,12/17/20,9:06,C. ovata,4,5,D,2,2,3137.74,
Tamara Layden,12/17/20,9:06,C. ovata,4,5,E,2,2,2844.14,
Tamara Layden,12/17/20,9:06,C. ovata,4,5,F,2,2,3311.45,
Tamara Layden,12/17/20,9:06,C. vulgaris,4,8,A,3,2,5080.96,
Tamara Layden,12/17/20,9:07,C. vulgaris,4,8,B,3,2,5203.02,
Tamara Layden,12/17/20,9:07,C. vulgaris,4,8,C,3,2,5604.63,
Tamara Layden,12/17/20,9:07,C. ovata,4,8,D,3,2,4541.64,
Tamara Layden,12/17/20,9:07,C. ovata,4,8,E,3,2,3998.37,
Tamara Layden,12/17/20,9:07,C. ovata,4,8,F,3,2,3331.69,
Tamara Layden,12/17/20,9:07,C. vulgaris,4,11,A,4,2,4642.25,
Tamara Layden,12/17/20,9:07,C. vulgaris,4,11,B,4,2,4296.1,
Tamara Layden,12/17/20,9:08,C. vulgaris,4,11,C,4,2,4500.39,
Tamara Layden,12/17/20,9:08,C. ovata,4,11,D,4,2,4752.68,
Tamara Layden,12/17/20,9:08,C. ovata,4,11,E,4,2,3853.1,
Tamara Layden,12/17/20,9:08,C. ovata,4,11,F,4,2,3499.1,
Tamara Layden,12/17/20,9:08,C. vulgaris,4,14,A,5,2,10850.67,
Tamara Layden,12/17/20,9:08,C. vulgaris,4,14,B,5,2,10089.85,
Tamara Layden,12/17/20,9:08,C. vulgaris,4,14,C,5,2,10127.13,
Tamara Layden,12/17/20,9:09,C. ovata,4,14,D,5,2,5948.13,
Tamara Layden,12/17/20,9:09,C. ovata,4,14,E,5,2,7119.17,
Tamara Layden,12/17/20,9:09,C. ovata,4,14,F,5,2,6932.62,
Tamara Layden,12/17/20,9:09,C. vulgaris,4,17,A,6,2,7330.03,
Tamara Layden,12/17/20,9:09,C. vulgaris,4,17,B,6,2,7143.72,
Tamara Layden,12/17/20,9:09,C. vulgaris,4,17,C,6,2,8602.6,
Tamara Layden,12/17/20,9:09,C. ovata,4,17,D,6,2,3480.39,
Tamara Layden,12/17/20,9:10,C. ovata,4,17,E,6,2,2040.54,
Tamara Layden,12/17/20,9:10,C. ovata,4,17,F,6,2,1927.22,
Tamara Layden,12/17/20,9:10,C. vulgaris,4,20,A,7,2,5175.07,
Tamara Layden,12/17/20,9:10,C. vulgaris,4,20,B,7,2,5880.26,
Tamara Layden,12/17/20,9:10,C. vulgaris,4,20,C,7,2,5614.39,
Tamara Layden,12/17/20,9:10,C. ovata,4,20,D,7,2,4195.32,
Tamara Layden,12/17/20,9:10,C. ovata,4,20,E,7,2,3631.87,
Tamara Layden,12/17/20,9:11,C. ovata,4,20,F,7,2,3578.44,
Tamara Layden,12/17/20,9:11,C. vulgaris,4,23,A,8,2,6104.25,
Tamara Layden,12/17/20,9:11,C. vulgaris,4,23,B,8,2,7745.5,
Tamara Layden,12/17/20,9:11,C. vulgaris,4,23,C,8,2,7226.65,
Tamara Layden,12/17/20,9:11,C. ovata,4,23,D,8,2,4283.48,
Tamara Layden,12/17/20,9:11,C. ovata,4,23,E,8,2,3584.34,
Tamara Layden,12/17/20,9:11,C. ovata,4,23,F,8,2,3805.86,
Tamara Layden,12/17/20,9:12,C. vulgaris,4,26,A,9,2,60.17,
Tamara Layden,12/17/20,9:12,C. vulgaris,4,26,B,9,2,51.78,
Tamara Layden,12/17/20,9:12,C. vulgaris,4,26,C,9,2,56.37,
Tamara Layden,12/17/20,9:12,C. ovata,4,26,D,9,2,47.53,
Tamara Layden,12/17/20,9:12,C. ovata,4,26,E,9,2,46.56,
Tamara Layden,12/17/20,9:12,C. ovata,4,26,F,9,2,44.57,
Tamara Layden,12/17/20,9:20,C. vulgaris,4,3,A,1,3,1611.75,
Tamara Layden,12/17/20,9:20,C. vulgaris,4,3,B,1,3,1355.68,
Tamara Layden,12/17/20,9:20,C. vulgaris,4,3,C,1,3,1386.09,
Tamara Layden,12/17/20,9:20,C. ovata,4,3,D,1,3,1704.85,
Tamara Layden,12/17/20,9:20,C. ovata,4,3,E,1,3,1625.83,
Tamara Layden,12/17/20,9:21,C. ovata,4,3,F,1,3,1688.86,
Tamara Layden,12/17/20,9:21,C. vulgaris,4,6,A,2,3,2308.5,
Tamara Layden,12/17/20,9:21,C. vulgaris,4,6,B,2,3,2163.04,
Tamara Layden,12/17/20,9:21,C. vulgaris,4,6,C,2,3,2369.24,
Tamara Layden,12/17/20,9:21,C. ovata,4,6,D,2,3,4018.1,
Tamara Layden,12/17/20,9:21,C. ovata,4,6,E,2,3,4212.4,
Tamara Layden,12/17/20,9:21,C. ovata,4,6,F,2,3,4383.41,
Tamara Layden,12/17/20,9:22,C. vulgaris,4,9,A,3,3,7106.77,
Tamara Layden,12/17/20,9:22,C. vulgaris,4,9,B,3,3,6036.14,
Tamara Layden,12/17/20,9:22,C. vulgaris,4,9,C,3,3,6624.13,
Tamara Layden,12/17/20,9:22,C. ovata,4,9,D,3,3,11165.35,
Tamara Layden,12/17/20,9:22,C. ovata,4,9,E,3,3,9735.84,
Tamara Layden,12/17/20,9:22,C. ovata,4,9,F,3,3,11342.16,
Tamara Layden,12/17/20,9:22,C. vulgaris,4,12,A,4,3,6556.45,
Tamara Layden,12/17/20,9:23,C. vulgaris,4,12,B,4,3,5996.5,
Tamara Layden,12/17/20,9:23,C. vulgaris,4,12,C,4,3,5517.32,
Tamara Layden,12/17/20,9:23,C. ovata,4,12,D,4,3,14216.21,
Tamara Layden,12/17/20,9:23,C. ovata,4,12,E,4,3,16673.42,
Tamara Layden,12/17/20,9:23,C. ovata,4,12,F,4,3,14937.16,
Tamara Layden,12/17/20,9:23,C. vulgaris,4,15,A,5,3,10429.18,
Tamara Layden,12/17/20,9:23,C. vulgaris,4,15,B,5,3,11463.04,
Tamara Layden,12/17/20,9:24,C. vulgaris,4,15,C,5,3,12433.21,
Tamara Layden,12/17/20,9:24,C. ovata,4,15,D,5,3,11432.13,
Tamara Layden,12/17/20,9:24,C. ovata,4,15,E,5,3,12576.3,
Tamara Layden,12/17/20,9:24,C. ovata,4,15,F,5,3,11996.34,
Tamara Layden,12/17/20,9:24,C. vulgaris,4,18,A,6,3,12688.15,
Tamara Layden,12/17/20,9:24,C. vulgaris,4,18,B,6,3,17982.14,
Tamara Layden,12/17/20,9:24,C. vulgaris,4,18,C,6,3,11511.59,
Tamara Layden,12/17/20,9:25,C. ovata,4,18,D,6,3,10196.82,
Tamara Layden,12/17/20,9:25,C. ovata,4,18,E,6,3,10794.07,
Tamara Layden,12/17/20,9:25,C. ovata,4,18,F,6,3,11068.41,
Tamara Layden,12/17/20,9:25,C. vulgaris,4,21,A,7,3,11189.65,
Tamara Layden,12/17/20,9:25,C. vulgaris,4,21,B,7,3,9908.98,
Tamara Layden,12/17/20,9:25,C. vulgaris,4,21,C,7,3,11152.88,
Tamara Layden,12/17/20,9:25,C. ovata,4,21,D,7,3,5663.23,
Tamara Layden,12/17/20,9:26,C. ovata,4,21,E,7,3,6208.7,
Tamara Layden,12/17/20,9:26,C. ovata,4,21,F,7,3,6372.78,
Tamara Layden,12/17/20,9:26,C. vulgaris,4,24,A,8,3,11319.33,
Tamara Layden,12/17/20,9:26,C. vulgaris,4,24,B,8,3,8528.48,
Tamara Layden,12/17/20,9:26,C. vulgaris,4,24,C,8,3,9683.13,
Tamara Layden,12/17/20,9:26,C. ovata,4,24,D,8,3,2789.54,
Tamara Layden,12/17/20,9:26,C. ovata,4,24,E,8,3,2617.61,
Tamara Layden,12/17/20,9:27,C. ovata,4,24,F,8,3,2911.08,
Tamara Layden,12/17/20,9:27,C. vulgaris,4,27,A,9,3,1171.81,
Tamara Layden,12/17/20,9:27,C. vulgaris,4,27,B,9,3,921.81,
Tamara Layden,12/17/20,9:27,C. vulgaris,4,27,C,9,3,1163.24,
Tamara Layden,12/17/20,9:27,C. ovata,4,27,D,9,3,267.51,
Tamara Layden,12/17/20,9:27,C. ovata,4,27,E,9,3,256.2,
Tamara Layden,12/17/20,9:28,C. ovata,4,27,F,9,3,271.75,
Tamara Layden,12/17/20,9:35,C. vulgaris,3,1,A,1,4,1365.72,
Tamara Layden,12/17/20,9:35,C. vulgaris,3,1,B,1,4,1336.3,
Tamara Layden,12/17/20,9:36,C. vulgaris,3,1,C,1,4,1360.26,
Tamara Layden,12/17/20,9:36,C. ovata,3,1,D,1,4,1695.49,
Tamara Layden,12/17/20,9:36,C. ovata,3,1,E,1,4,1805.63,
Tamara Layden,12/17/20,9:36,C. ovata,3,1,F,1,4,1627.84,
Tamara Layden,12/17/20,9:36,C. vulgaris,3,4,A,2,4,2928.94,
Tamara Layden,12/17/20,9:36,C. vulgaris,3,4,B,2,4,3189.11,
Tamara Layden,12/17/20,9:36,C. vulgaris,3,4,C,2,4,3575.33,
Tamara Layden,12/17/20,9:37,C. ovata,3,4,D,2,4,5398.39,
Tamara Layden,12/17/20,9:37,C. ovata,3,4,E,2,4,5640.04,
Tamara Layden,12/17/20,9:37,C. ovata,3,4,F,2,4,4651.36,
Tamara Layden,12/17/20,9:37,C. vulgaris,3,7,A,3,4,7384.6,
Tamara Layden,12/17/20,9:37,C. vulgaris,3,7,B,3,4,5457.41,
Tamara Layden,12/17/20,9:37,C. vulgaris,3,7,C,3,4,4700.53,
Tamara Layden,12/17/20,9:37,C. ovata,3,7,D,3,4,6493.35,
Tamara Layden,12/17/20,9:38,C. ovata,3,7,E,3,4,5767.76,
Tamara Layden,12/17/20,9:38,C. ovata,3,7,F,3,4,6937.6,
Tamara Layden,12/17/20,9:38,C. vulgaris,3,10,A,4,4,10227.98,
Tamara Layden,12/17/20,9:38,C. vulgaris,3,10,B,4,4,8691.35,
Tamara Layden,12/17/20,9:38,C. vulgaris,3,10,C,4,4,9589.44,
Tamara Layden,12/17/20,9:38,C. ovata,3,10,D,4,4,15993.35,
Tamara Layden,12/17/20,9:39,C. ovata,3,10,E,4,4,16401.09,
Tamara Layden,12/17/20,9:39,C. ovata,3,10,F,4,4,14297.71,
Tamara Layden,12/17/20,9:39,C. vulgaris,3,13,A,5,4,14190.37,
Tamara Layden,12/17/20,9:39,C. vulgaris,3,13,B,5,4,14066.22,
Tamara Layden,12/17/20,9:39,C. vulgaris,3,13,C,5,4,13393.81,
Tamara Layden,12/17/20,9:39,C. ovata,3,13,D,5,4,23618.07,
Tamara Layden,12/17/20,9:39,C. ovata,3,13,E,5,4,26912.62,
Tamara Layden,12/17/20,9:40,C. ovata,3,13,F,5,4,23806.81,
Tamara Layden,12/17/20,9:40,C. vulgaris,3,16,A,6,4,46159.53,
Tamara Layden,12/17/20,9:40,C. vulgaris,3,16,B,6,4,43788.34,
Tamara Layden,12/17/20,9:40,C. vulgaris,3,16,C,6,4,46529.99,
Tamara Layden,12/17/20,9:40,C. ovata,3,16,D,6,4,19536.66,
Tamara Layden,12/17/20,9:40,C. ovata,3,16,E,6,4,20740.23,
Tamara Layden,12/17/20,9:40,C. ovata,3,16,F,6,4,19868.98,
Tamara Layden,12/17/20,9:41,C. vulgaris,3,19,A,7,4,31464.41,
Tamara Layden,12/17/20,9:41,C. vulgaris,3,19,B,7,4,46057.95,
Tamara Layden,12/17/20,9:41,C. vulgaris,3,19,C,7,4,32029.95,
Tamara Layden,12/17/20,9:41,C. ovata,3,19,D,7,4,3833.07,
Tamara Layden,12/17/20,9:41,C. ovata,3,19,E,7,4,4332.07,
Tamara Layden,12/17/20,9:41,C. ovata,3,19,F,7,4,4323.88,
Tamara Layden,12/17/20,9:41,C. vulgaris,3,22,A,8,4,23948.5,
Tamara Layden,12/17/20,9:42,C. vulgaris,3,22,B,8,4,22157.5,
Tamara Layden,12/17/20,9:42,C. vulgaris,3,22,C,8,4,13532.27,
Tamara Layden,12/17/20,9:42,C. ovata,3,22,D,8,4,2203.98,
Tamara Layden,12/17/20,9:42,C. ovata,3,22,E,8,4,1681.93,
Tamara Layden,12/17/20,9:42,C. ovata,3,22,F,8,4,1652.78,
Tamara Layden,12/17/20,9:42,C. vulgaris,3,25,A,9,4,4682.51,
Tamara Layden,12/17/20,9:42,C. vulgaris,3,25,B,9,4,4588.94,
Tamara Layden,12/17/20,9:43,C. vulgaris,3,25,C,9,4,5301.58,
Tamara Layden,12/17/20,9:43,C. ovata,3,25,D,9,4,322.7,
Tamara Layden,12/17/20,9:43,C. ovata,3,25,E,9,4,223.1,
Tamara Layden,12/17/20,9:43,C. ovata,3,25,F,9,4,281.74,
Tamara Layden,12/17/20,9:52,C. vulgaris,3,2,A,1,5,1118.49,
Tamara Layden,12/17/20,9:52,C. vulgaris,3,2,B,1,5,920.66,
Tamara Layden,12/17/20,9:52,C. vulgaris,3,2,C,1,5,824.13,
Tamara Layden,12/17/20,9:52,C. ovata,3,2,D,1,5,571.7,
Tamara Layden,12/17/20,9:53,C. ovata,3,2,E,1,5,568.52,
Tamara Layden,12/17/20,9:53,C. ovata,3,2,F,1,5,602.71,
Tamara Layden,12/17/20,9:53,C. vulgaris,3,5,A,2,5,1900.62,
Tamara Layden,12/17/20,9:53,C. vulgaris,3,5,B,2,5,1623.45,
Tamara Layden,12/17/20,9:53,C. vulgaris,3,5,C,2,5,1393.14,
Tamara Layden,12/17/20,9:53,C. ovata,3,5,D,2,5,1602.82,
Tamara Layden,12/17/20,9:54,C. ovata,3,5,E,2,5,2014.07,
Tamara Layden,12/17/20,9:54,C. ovata,3,5,F,2,5,2393.73,
Tamara Layden,12/17/20,9:54,C. vulgaris,3,8,A,3,5,3333.02,
Tamara Layden,12/17/20,9:54,C. vulgaris,3,8,B,3,5,3782.14,
Tamara Layden,12/17/20,9:54,C. vulgaris,3,8,C,3,5,4096.34,
Tamara Layden,12/17/20,9:54,C. ovata,3,8,D,3,5,6595.39,
Tamara Layden,12/17/20,9:54,C. ovata,3,8,E,3,5,7739.18,
Tamara Layden,12/17/20,9:55,C. ovata,3,8,F,3,5,7364.18,
Tamara Layden,12/17/20,9:55,C. vulgaris,3,11,A,4,5,7628.68,
Tamara Layden,12/17/20,9:55,C. vulgaris,3,11,B,4,5,7681.9,
Tamara Layden,12/17/20,9:55,C. vulgaris,3,11,C,4,5,8625.25,
Tamara Layden,12/17/20,9:55,C. ovata,3,11,D,4,5,8801.89,
Tamara Layden,12/17/20,9:55,C. ovata,3,11,E,4,5,9996.67,
Tamara Layden,12/17/20,9:55,C. ovata,3,11,F,4,5,9714.57,
Tamara Layden,12/17/20,9:56,C. vulgaris,3,14,A,5,5,22105.87,
Tamara Layden,12/17/20,9:56,C. vulgaris,3,14,B,5,5,21931.31,
Tamara Layden,12/17/20,9:56,C. vulgaris,3,14,C,5,5,20707.69,
Tamara Layden,12/17/20,9:56,C. ovata,3,14,D,5,5,15118.85,
Tamara Layden,12/17/20,9:56,C. ovata,3,14,E,5,5,18510.47,
Tamara Layden,12/17/20,9:56,C. ovata,3,14,F,5,5,15675.85,
Tamara Layden,12/17/20,9:56,C. vulgaris,3,17,A,6,5,24686.07,
Tamara Layden,12/17/20,9:57,C. vulgaris,3,17,B,6,5,19687,
Tamara Layden,12/17/20,9:57,C. vulgaris,3,17,C,6,5,23719.73,
Tamara Layden,12/17/20,9:57,C. ovata,3,17,D,6,5,21734.35,
Tamara Layden,12/17/20,9:57,C. ovata,3,17,E,6,5,19436.59,
Tamara Layden,12/17/20,9:57,C. ovata,3,17,F,6,5,19966.78,
Tamara Layden,12/17/20,9:57,C. vulgaris,3,20,A,7,5,45286.46,
Tamara Layden,12/17/20,9:57,C. vulgaris,3,20,B,7,5,40516.52,
Tamara Layden,12/17/20,9:58,C. vulgaris,3,20,C,7,5,36791.07,
Tamara Layden,12/17/20,9:58,C. ovata,3,20,D,7,5,5838.31,
Tamara Layden,12/17/20,9:58,C. ovata,3,20,E,7,5,6583.43,
Tamara Layden,12/17/20,9:58,C. ovata,3,20,F,7,5,6059.74,
Tamara Layden,12/17/20,9:58,C. vulgaris,3,23,A,8,5,14727.19,
Tamara Layden,12/17/20,9:58,C. vulgaris,3,23,B,8,5,14178,
Tamara Layden,12/17/20,9:58,C. vulgaris,3,23,C,8,5,10972.68,
Tamara Layden,12/17/20,9:58,C. ovata,3,23,D,8,5,2916.51,
Tamara Layden,12/17/20,9:59,C. ovata,3,23,E,8,5,3469.38,
Tamara Layden,12/17/20,9:59,C. ovata,3,23,F,8,5,3070.29,
Tamara Layden,12/17/20,9:59,C. vulgaris,3,26,A,9,5,125.07,
Tamara Layden,12/17/20,9:59,C. vulgaris,3,26,B,9,5,71.21,
Tamara Layden,12/17/20,9:59,C. vulgaris,3,26,C,9,5,69.65,
Tamara Layden,12/17/20,9:59,C. ovata,3,26,D,9,5,18.79,
Tamara Layden,12/17/20,9:59,C. ovata,3,26,E,9,5,18.54,
Tamara Layden,12/17/20,10:00,C. ovata,3,26,F,9,5,37.35,
Tamara Layden,12/17/20,10:08,C. vulgaris,3,3,A,1,6,721.59,
Tamara Layden,12/17/20,10:08,C. vulgaris,3,3,B,1,6,501.36,
Tamara Layden,12/17/20,10:08,C. vulgaris,3,3,C,1,6,515.75,
Tamara Layden,12/17/20,10:08,C. ovata,3,3,D,1,6,993.68,
Tamara Layden,12/17/20,10:08,C. ovata,3,3,E,1,6,1114.42,
Tamara Layden,12/17/20,10:08,C. ovata,3,3,F,1,6,1029.64,
Tamara Layden,12/17/20,10:08,C. vulgaris,3,6,A,2,6,1204.36,
Tamara Layden,12/17/20,10:09,C. vulgaris,3,6,B,2,6,1242.48,
Tamara Layden,12/17/20,10:09,C. vulgaris,3,6,C,2,6,970.67,
Tamara Layden,12/17/20,10:09,C. ovata,3,6,D,2,6,1763.01,
Tamara Layden,12/17/20,10:09,C. ovata,3,6,E,2,6,1648.32,
Tamara Layden,12/17/20,10:09,C. ovata,3,6,F,2,6,1767.96,
Tamara Layden,12/17/20,10:09,C. vulgaris,3,9,A,3,6,1741.73,
Tamara Layden,12/17/20,10:09,C. vulgaris,3,9,B,3,6,1230.42,
Tamara Layden,12/17/20,10:10,C. vulgaris,3,9,C,3,6,1518.93,
Tamara Layden,12/17/20,10:10,C. ovata,3,9,D,3,6,3860.97,
Tamara Layden,12/17/20,10:10,C. ovata,3,9,E,3,6,4280.62,
Tamara Layden,12/17/20,10:10,C. ovata,3,9,F,3,6,4581.21,
Tamara Layden,12/17/20,10:10,C. vulgaris,3,12,A,4,6,8537.49,
Tamara Layden,12/17/20,10:10,C. vulgaris,3,12,B,4,6,6682.58,
Tamara Layden,12/17/20,10:10,C. vulgaris,3,12,C,4,6,5502.4,
Tamara Layden,12/17/20,10:10,C. ovata,3,12,D,4,6,11163.22,
Tamara Layden,12/17/20,10:11,C. ovata,3,12,E,4,6,13883.57,
Tamara Layden,12/17/20,10:11,C. ovata,3,12,F,4,6,12135.69,
Tamara Layden,12/17/20,10:11,C. vulgaris,3,15,A,5,6,14382.53,
Tamara Layden,12/17/20,10:11,C. vulgaris,3,15,B,5,6,18208.27,
Tamara Layden,12/17/20,10:11,C. vulgaris,3,15,C,5,6,14640.68,
Tamara Layden,12/17/20,10:11,C. ovata,3,15,D,5,6,12850.95,
Tamara Layden,12/17/20,10:11,C. ovata,3,15,E,5,6,12234.33,
Tamara Layden,12/17/20,10:12,C. ovata,3,15,F,5,6,10709.66,
Tamara Layden,12/17/20,10:12,C. vulgaris,3,18,A,6,6,21094.7,
Tamara Layden,12/17/20,10:12,C. vulgaris,3,18,B,6,6,20560.13,
Tamara Layden,12/17/20,10:12,C. vulgaris,3,18,C,6,6,20080.24,
Tamara Layden,12/17/20,10:12,C. ovata,3,18,D,6,6,19661.3,
Tamara Layden,12/17/20,10:12,C. ovata,3,18,E,6,6,19572.73,
Tamara Layden,12/17/20,10:12,C. ovata,3,18,F,6,6,20541.25,
Tamara Layden,12/17/20,10:13,C. vulgaris,3,21,A,7,6,19648.98,
Tamara Layden,12/17/20,10:13,C. vulgaris,3,21,B,7,6,17669.48,
Tamara Layden,12/17/20,10:13,C. vulgaris,3,21,C,7,6,17207.47,
Tamara Layden,12/17/20,10:13,C. ovata,3,21,D,7,6,2779.79,
Tamara Layden,12/17/20,10:13,C. ovata,3,21,E,7,6,4259.3,
Tamara Layden,12/17/20,10:13,C. ovata,3,21,F,7,6,2326.71,
Tamara Layden,12/17/20,10:13,C. vulgaris,3,24,A,8,6,4647.04,
Tamara Layden,12/17/20,10:14,C. vulgaris,3,24,B,8,6,4628.6,
Tamara Layden,12/17/20,10:14,C. vulgaris,3,24,C,8,6,3284.2,
Tamara Layden,12/17/20,10:14,C. ovata,3,24,D,8,6,908.66,
Tamara Layden,12/17/20,10:14,C. ovata,3,24,E,8,6,1034.27,
Tamara Layden,12/17/20,10:14,C. ovata,3,24,F,8,6,741.02,
Tamara Layden,12/17/20,10:14,C. vulgaris,3,27,A,9,6,82.84,
Tamara Layden,12/17/20,10:14,C. vulgaris,3,27,B,9,6,72.24,
Tamara Layden,12/17/20,10:15,C. vulgaris,3,27,C,9,6,42.87,
Tamara Layden,12/17/20,10:15,C. ovata,3,27,D,9,6,20.22,
Tamara Layden,12/17/20,10:15,C. ovata,3,27,E,9,6,19.25,
Tamara Layden,12/17/20,10:15,C. ovata,3,27,F,9,6,16.59,
Tamara Layden,12/17/20,14:09,C. vulgaris,4,1,A,1,1,1384.29,
Tamara Layden,12/17/20,14:09,C. vulgaris,4,1,B,1,1,1321.88,
Tamara Layden,12/17/20,14:09,C. vulgaris,4,1,C,1,1,1530.82,
Tamara Layden,12/17/20,14:09,C. ovata,4,1,D,1,1,2288.03,
Tamara Layden,12/17/20,14:09,C. ovata,4,1,E,1,1,2191.04,
Tamara Layden,12/17/20,14:09,C. ovata,4,1,F,1,1,2147.53,
Tamara Layden,12/17/20,14:09,C. vulgaris,4,4,A,2,1,1383.88,
Tamara Layden,12/17/20,14:10,C. vulgaris,4,4,B,2,1,1198.65,
Tamara Layden,12/17/20,14:10,C. vulgaris,4,4,C,2,1,1228.85,
Tamara Layden,12/17/20,14:10,C. ovata,4,4,D,2,1,942.5,
Tamara Layden,12/17/20,14:10,C. ovata,4,4,E,2,1,794.72,
Tamara Layden,12/17/20,14:10,C. ovata,4,4,F,2,1,952.38,
Tamara Layden,12/17/20,14:10,C. vulgaris,4,7,A,3,1,1671,
Tamara Layden,12/17/20,14:11,C. vulgaris,4,7,B,3,1,1629.59,
Tamara Layden,12/17/20,14:11,C. vulgaris,4,7,C,3,1,1685.27,
Tamara Layden,12/17/20,14:11,C. ovata,4,7,D,3,1,1183.24,
Tamara Layden,12/17/20,14:11,C. ovata,4,7,E,3,1,1161.91,
Tamara Layden,12/17/20,14:11,C. ovata,4,7,F,3,1,1256.34,
Tamara Layden,12/17/20,14:11,C. vulgaris,4,10,A,4,1,3221.78,
Tamara Layden,12/17/20,14:11,C. vulgaris,4,10,B,4,1,2972.6,
Tamara Layden,12/17/20,14:12,C. vulgaris,4,10,C,4,1,2919.22,
Tamara Layden,12/17/20,14:12,C. ovata,4,10,D,4,1,1914.05,
Tamara Layden,12/17/20,14:12,C. ovata,4,10,E,4,1,1354.13,
Tamara Layden,12/17/20,14:12,C. ovata,4,10,F,4,1,1758.04,
Tamara Layden,12/17/20,14:12,C. vulgaris,4,13,A,5,1,1651.24,
Tamara Layden,12/17/20,14:12,C. vulgaris,4,13,B,5,1,1393.08,
Tamara Layden,12/17/20,14:12,C. vulgaris,4,13,C,5,1,1812.13,
Tamara Layden,12/17/20,14:13,C. ovata,4,13,D,5,1,1416.16,
Tamara Layden,12/17/20,14:13,C. ovata,4,13,E,5,1,1406.91,
Tamara Layden,12/17/20,14:13,C. ovata,4,13,F,5,1,1599.99,
Tamara Layden,12/17/20,14:13,C. vulgaris,4,16,A,6,1,1598.52,
Tamara Layden,12/17/20,14:13,C. vulgaris,4,16,B,6,1,1330.25,
Tamara Layden,12/17/20,14:13,C. vulgaris,4,16,C,6,1,1602.41,
Tamara Layden,12/17/20,14:13,C. ovata,4,16,D,6,1,1257.87,
Tamara Layden,12/17/20,14:14,C. ovata,4,16,E,6,1,1465.77,
